species,sample,eDNA_index
Gelidium coulteri,LK_201805,0
Gelidium coulteri,LK_201807,0
Gelidium coulteri,LL_201703,0
Gelidium coulteri,LL_201705,0
Gelidium coulteri,LL_201706,0
Gelidium coulteri,LL_201707,0
Gelidium coulteri,LL_201708,0
Gelidium coulteri,LL_201709,0
Gelidium coulteri,LL_201710,0
Gelidium coulteri,LL_201711,0
Gelidium coulteri,LL_201801,0
Gelidium coulteri,LL_201803,0
Gelidium coulteri,LL_201805,0
Gelidium coulteri,LL_201807,0
Gelidium coulteri,PO_201703,0
Gelidium coulteri,PO_201705,0
Gelidium coulteri,PO_201706,0
Gelidium coulteri,PO_201707,0
Gelidium coulteri,PO_201708,0
Gelidium coulteri,PO_201709,0
Gelidium coulteri,PO_201711,0
Gelidium coulteri,PO_201801,0
Gelidium coulteri,PO_201803,0
Gelidium coulteri,PO_201805,0
Gelidium coulteri,PO_201807,0
Gelidium coulteri,SA_201703,0
Gelidium coulteri,SA_201705,1
Gelidium coulteri,SA_201706,0
Gelidium coulteri,SA_201707,0
Gelidium coulteri,SA_201708,0
Gelidium coulteri,SA_201709,0
Gelidium coulteri,SA_201711,0
Gelidium coulteri,SA_201801,0
Gelidium coulteri,SA_201803,0
Gelidium coulteri,SA_201805,0
Gelidium coulteri,SA_201807,0
Gelidium coulteri,TR_201703,0
Gelidium coulteri,TR_201705,0
Gelidium coulteri,TR_201706,0.15842143486558
Gelidium coulteri,TR_201707,0
Gelidium coulteri,TR_201708,0
Gelidium coulteri,TR_201709,0
Gelidium coulteri,TR_201711,0
Gelidium coulteri,TR_201801,0
Gelidium coulteri,TR_201803,0
Gelidium coulteri,TR_201805,0
Gelidium coulteri,TR_201807,0
Gelidium coulteri,TW_201703,0
Gelidium coulteri,TW_201705,0
Gelidium coulteri,TW_201706,0
Gelidium coulteri,TW_201707,0
Gelidium coulteri,TW_201708,0
Gelidium coulteri,TW_201709,0
Gelidium coulteri,TW_201711,0
Gelidium coulteri,TW_201801,0
Gelidium coulteri,TW_201803,0
Gelidium coulteri,TW_201805,0
Gelidium coulteri,TW_201807,0
Phytophthora sp. 2 EEO-2011,CP_201706,0
Phytophthora sp. 2 EEO-2011,CP_201707,0
Phytophthora sp. 2 EEO-2011,CP_201708,0
Phytophthora sp. 2 EEO-2011,CP_201709,0
Phytophthora sp. 2 EEO-2011,CP_201710,0
Phytophthora sp. 2 EEO-2011,CP_201711,0
Phytophthora sp. 2 EEO-2011,CP_201801,0
Phytophthora sp. 2 EEO-2011,CP_201803,0
Phytophthora sp. 2 EEO-2011,CP_201805,0
Phytophthora sp. 2 EEO-2011,CP_201807,0
Phytophthora sp. 2 EEO-2011,FH_201706,0
Phytophthora sp. 2 EEO-2011,FH_201707,0
Phytophthora sp. 2 EEO-2011,FH_201708,0
Phytophthora sp. 2 EEO-2011,FH_201709,0
Phytophthora sp. 2 EEO-2011,FH_201710,0
Phytophthora sp. 2 EEO-2011,FH_201711,0
Phytophthora sp. 2 EEO-2011,FH_201801,0
Phytophthora sp. 2 EEO-2011,FH_201803,0
Phytophthora sp. 2 EEO-2011,FH_201805,0
Phytophthora sp. 2 EEO-2011,FH_201807,0
Phytophthora sp. 2 EEO-2011,LK_201706,0
Phytophthora sp. 2 EEO-2011,LK_201707,0
Phytophthora sp. 2 EEO-2011,LK_201708,0
Phytophthora sp. 2 EEO-2011,LK_201709,0
Phytophthora sp. 2 EEO-2011,LK_201710,0
Phytophthora sp. 2 EEO-2011,LK_201711,0
Phytophthora sp. 2 EEO-2011,LK_201801,0
Phytophthora sp. 2 EEO-2011,LK_201803,0
Phytophthora sp. 2 EEO-2011,LK_201805,0
Phytophthora sp. 2 EEO-2011,LK_201807,0
Phytophthora sp. 2 EEO-2011,LL_201703,0
Phytophthora sp. 2 EEO-2011,LL_201705,0
Phytophthora sp. 2 EEO-2011,LL_201706,0
Phytophthora sp. 2 EEO-2011,LL_201707,0
Phytophthora sp. 2 EEO-2011,LL_201708,0
Phytophthora sp. 2 EEO-2011,LL_201709,0
Phytophthora sp. 2 EEO-2011,LL_201710,0
Phytophthora sp. 2 EEO-2011,LL_201711,0
Phytophthora sp. 2 EEO-2011,LL_201801,0
Phytophthora sp. 2 EEO-2011,LL_201803,0
Phytophthora sp. 2 EEO-2011,LL_201805,0
Phytophthora sp. 2 EEO-2011,LL_201807,0
Phytophthora sp. 2 EEO-2011,PO_201703,0
Phytophthora sp. 2 EEO-2011,PO_201705,0
Phytophthora sp. 2 EEO-2011,PO_201706,0
Phytophthora sp. 2 EEO-2011,PO_201707,0
Phytophthora sp. 2 EEO-2011,PO_201708,0
Phytophthora sp. 2 EEO-2011,PO_201709,0
Phytophthora sp. 2 EEO-2011,PO_201711,0
Phytophthora sp. 2 EEO-2011,PO_201801,0
Phytophthora sp. 2 EEO-2011,PO_201803,0
Phytophthora sp. 2 EEO-2011,PO_201805,0
Phytophthora sp. 2 EEO-2011,PO_201807,0
Phytophthora sp. 2 EEO-2011,SA_201703,0
Phytophthora sp. 2 EEO-2011,SA_201705,1
Phytophthora sp. 2 EEO-2011,SA_201706,0
Phytophthora sp. 2 EEO-2011,SA_201707,0
Phytophthora sp. 2 EEO-2011,SA_201708,0
Phytophthora sp. 2 EEO-2011,SA_201709,0
Phytophthora sp. 2 EEO-2011,SA_201711,0
Phytophthora sp. 2 EEO-2011,SA_201801,0
Phytophthora sp. 2 EEO-2011,SA_201803,0
Phytophthora sp. 2 EEO-2011,SA_201805,0
Phytophthora sp. 2 EEO-2011,SA_201807,0
Phytophthora sp. 2 EEO-2011,TR_201703,0
Phytophthora sp. 2 EEO-2011,TR_201705,0.18559349102339
Phytophthora sp. 2 EEO-2011,TR_201706,0
Phytophthora sp. 2 EEO-2011,TR_201707,0
Phytophthora sp. 2 EEO-2011,TR_201708,0
Phytophthora sp. 2 EEO-2011,TR_201709,0
Phytophthora sp. 2 EEO-2011,TR_201711,0
Phytophthora sp. 2 EEO-2011,TR_201801,0
Phytophthora sp. 2 EEO-2011,TR_201803,0
Phytophthora sp. 2 EEO-2011,TR_201805,0
Phytophthora sp. 2 EEO-2011,TR_201807,0
Phytophthora sp. 2 EEO-2011,TW_201703,0
Phytophthora sp. 2 EEO-2011,TW_201705,0
Phytophthora sp. 2 EEO-2011,TW_201706,0
Phytophthora sp. 2 EEO-2011,TW_201707,0
Phytophthora sp. 2 EEO-2011,TW_201708,0
Phytophthora sp. 2 EEO-2011,TW_201709,0
Phytophthora sp. 2 EEO-2011,TW_201711,0
Phytophthora sp. 2 EEO-2011,TW_201801,0
Phytophthora sp. 2 EEO-2011,TW_201803,0
Phytophthora sp. 2 EEO-2011,TW_201805,0
Phytophthora sp. 2 EEO-2011,TW_201807,0
Platyias quadricornis,CP_201706,0
Platyias quadricornis,CP_201707,0
Platyias quadricornis,CP_201708,0
Platyias quadricornis,CP_201709,0
Platyias quadricornis,CP_201710,0
Platyias quadricornis,CP_201711,0
Platyias quadricornis,CP_201801,0
Platyias quadricornis,CP_201803,0
Platyias quadricornis,CP_201805,0
Platyias quadricornis,CP_201807,0
Platyias quadricornis,FH_201706,0
Platyias quadricornis,FH_201707,0
Platyias quadricornis,FH_201708,0
Platyias quadricornis,FH_201709,0
Platyias quadricornis,FH_201710,0
Platyias quadricornis,FH_201711,0
Platyias quadricornis,FH_201801,0
Platyias quadricornis,FH_201803,0
Platyias quadricornis,FH_201805,0
Platyias quadricornis,FH_201807,0
Platyias quadricornis,LK_201706,0
Platyias quadricornis,LK_201707,0
Platyias quadricornis,LK_201708,0
Platyias quadricornis,LK_201709,0
Platyias quadricornis,LK_201710,0
Platyias quadricornis,LK_201711,0
Platyias quadricornis,LK_201801,0
Platyias quadricornis,LK_201803,0
Platyias quadricornis,LK_201805,0
Platyias quadricornis,LK_201807,0
Platyias quadricornis,LL_201703,0
Platyias quadricornis,LL_201705,0
Platyias quadricornis,LL_201706,0
Platyias quadricornis,LL_201707,0
Platyias quadricornis,LL_201708,0
Platyias quadricornis,LL_201709,0
Platyias quadricornis,LL_201710,0
Platyias quadricornis,LL_201711,0
Platyias quadricornis,LL_201801,0
Platyias quadricornis,LL_201803,0
Platyias quadricornis,LL_201805,0
Platyias quadricornis,LL_201807,0
Platyias quadricornis,PO_201703,0
Platyias quadricornis,PO_201705,0
Platyias quadricornis,PO_201706,0
Platyias quadricornis,PO_201707,0
Platyias quadricornis,PO_201708,0
Platyias quadricornis,PO_201709,0
Platyias quadricornis,PO_201711,0
Platyias quadricornis,PO_201801,0
Platyias quadricornis,PO_201803,0
Platyias quadricornis,PO_201805,0
Platyias quadricornis,PO_201807,0
Platyias quadricornis,SA_201703,0
Platyias quadricornis,SA_201705,0
Platyias quadricornis,SA_201706,0
Platyias quadricornis,SA_201707,0.129111405635007
Platyias quadricornis,SA_201708,1
Platyias quadricornis,SA_201709,0
Platyias quadricornis,SA_201711,0
Platyias quadricornis,SA_201801,0
Platyias quadricornis,SA_201803,0
Platyias quadricornis,SA_201805,0
Platyias quadricornis,SA_201807,0
Platyias quadricornis,TR_201703,0
Platyias quadricornis,TR_201705,0
Platyias quadricornis,TR_201706,0
Platyias quadricornis,TR_201707,0
Platyias quadricornis,TR_201708,0
Platyias quadricornis,TR_201709,0
Platyias quadricornis,TR_201711,0
Platyias quadricornis,TR_201801,0
Platyias quadricornis,TR_201803,0
Platyias quadricornis,TR_201805,0
Platyias quadricornis,TR_201807,0
Platyias quadricornis,TW_201703,0
Platyias quadricornis,TW_201705,0
Platyias quadricornis,TW_201706,0
Platyias quadricornis,TW_201707,0
Platyias quadricornis,TW_201708,0
Platyias quadricornis,TW_201709,0
Platyias quadricornis,TW_201711,0
Platyias quadricornis,TW_201801,0
Platyias quadricornis,TW_201803,0
Platyias quadricornis,TW_201805,0
Platyias quadricornis,TW_201807,0.088374708234686
Haslea ostrearia,CP_201706,0
Haslea ostrearia,CP_201707,0
Haslea ostrearia,CP_201708,0
Haslea ostrearia,CP_201709,0
Haslea ostrearia,CP_201710,0
Haslea ostrearia,CP_201711,0
Haslea ostrearia,CP_201801,0
Haslea ostrearia,CP_201803,0
Haslea ostrearia,CP_201805,0
Haslea ostrearia,CP_201807,0
Haslea ostrearia,FH_201706,0
Haslea ostrearia,FH_201707,0
Haslea ostrearia,FH_201708,0
Haslea ostrearia,FH_201709,0
Haslea ostrearia,FH_201710,0
Haslea ostrearia,FH_201711,0
Haslea ostrearia,FH_201801,0
Haslea ostrearia,FH_201803,0
Haslea ostrearia,FH_201805,0
Haslea ostrearia,FH_201807,0
Haslea ostrearia,LK_201706,0
Haslea ostrearia,LK_201707,0
Haslea ostrearia,LK_201708,0
Haslea ostrearia,LK_201709,0
Haslea ostrearia,LK_201710,0
Haslea ostrearia,LK_201711,0
Haslea ostrearia,LK_201801,0
Haslea ostrearia,LK_201803,0
Haslea ostrearia,LK_201805,0
Haslea ostrearia,LK_201807,0
Haslea ostrearia,LL_201703,0
Haslea ostrearia,LL_201705,0
Haslea ostrearia,LL_201706,0
Haslea ostrearia,LL_201707,0
Haslea ostrearia,LL_201708,0
Haslea ostrearia,LL_201709,0
Haslea ostrearia,LL_201710,0
Haslea ostrearia,LL_201711,0
Haslea ostrearia,LL_201801,0
Haslea ostrearia,LL_201803,0
Haslea ostrearia,LL_201805,0
Haslea ostrearia,LL_201807,0
Haslea ostrearia,PO_201703,0
Haslea ostrearia,PO_201705,0
Haslea ostrearia,PO_201706,0
Haslea ostrearia,PO_201707,0
Haslea ostrearia,PO_201708,0
Haslea ostrearia,PO_201709,0
Haslea ostrearia,PO_201711,0
Haslea ostrearia,PO_201801,0
Haslea ostrearia,PO_201803,0
Haslea ostrearia,PO_201805,0
Haslea ostrearia,PO_201807,0
Haslea ostrearia,SA_201703,0
Haslea ostrearia,SA_201705,0
Haslea ostrearia,SA_201706,0
Haslea ostrearia,SA_201707,0
Haslea ostrearia,SA_201708,1
Haslea ostrearia,SA_201709,0
Haslea ostrearia,SA_201711,0
Haslea ostrearia,SA_201801,0
Haslea ostrearia,SA_201803,0
Haslea ostrearia,SA_201805,0
Haslea ostrearia,SA_201807,0
Haslea ostrearia,TR_201703,0
Haslea ostrearia,TR_201705,0
Haslea ostrearia,TR_201706,0
Haslea ostrearia,TR_201707,0
Haslea ostrearia,TR_201708,0
Haslea ostrearia,TR_201709,0
Haslea ostrearia,TR_201711,0
Haslea ostrearia,TR_201801,0
Haslea ostrearia,TR_201803,0
Haslea ostrearia,TR_201805,0
Haslea ostrearia,TR_201807,0
Haslea ostrearia,TW_201703,0
Haslea ostrearia,TW_201705,0
Haslea ostrearia,TW_201706,0
Haslea ostrearia,TW_201707,0
Haslea ostrearia,TW_201708,0
Haslea ostrearia,TW_201709,0
Haslea ostrearia,TW_201711,0
Haslea ostrearia,TW_201801,0
Haslea ostrearia,TW_201803,0
Haslea ostrearia,TW_201805,0
Haslea ostrearia,TW_201807,0
Leptosynapta clarki,CP_201706,0
Leptosynapta clarki,CP_201707,0
Leptosynapta clarki,CP_201708,0
Leptosynapta clarki,CP_201709,0
Leptosynapta clarki,CP_201710,0
Leptosynapta clarki,CP_201711,0
Leptosynapta clarki,CP_201801,0
Leptosynapta clarki,CP_201803,0
Leptosynapta clarki,CP_201805,0
Leptosynapta clarki,CP_201807,0
Leptosynapta clarki,FH_201706,0
Leptosynapta clarki,FH_201707,0
Leptosynapta clarki,FH_201708,0
Leptosynapta clarki,FH_201709,0
Leptosynapta clarki,FH_201710,0
Leptosynapta clarki,FH_201711,0
Leptosynapta clarki,FH_201801,0
Leptosynapta clarki,FH_201803,0
Leptosynapta clarki,FH_201805,0
Leptosynapta clarki,FH_201807,0
Leptosynapta clarki,LK_201706,0
Leptosynapta clarki,LK_201707,0
Leptosynapta clarki,LK_201708,0
Leptosynapta clarki,LK_201709,0
Leptosynapta clarki,LK_201710,0
Leptosynapta clarki,LK_201711,0
Leptosynapta clarki,LK_201801,0
Leptosynapta clarki,LK_201803,0
Leptosynapta clarki,LK_201805,0
Leptosynapta clarki,LK_201807,0
Leptosynapta clarki,LL_201703,0
Leptosynapta clarki,LL_201705,0
Leptosynapta clarki,LL_201706,0
Leptosynapta clarki,LL_201707,0
Leptosynapta clarki,LL_201708,0
Leptosynapta clarki,LL_201709,0
Leptosynapta clarki,LL_201710,0
Leptosynapta clarki,LL_201711,0
Leptosynapta clarki,LL_201801,0
Leptosynapta clarki,LL_201803,0
Leptosynapta clarki,LL_201805,0
Leptosynapta clarki,LL_201807,0
Leptosynapta clarki,PO_201703,0
Leptosynapta clarki,PO_201705,0
Leptosynapta clarki,PO_201706,0
Leptosynapta clarki,PO_201707,0
Leptosynapta clarki,PO_201708,0
Leptosynapta clarki,PO_201709,0
Leptosynapta clarki,PO_201711,0
Leptosynapta clarki,PO_201801,0
Leptosynapta clarki,PO_201803,0
Leptosynapta clarki,PO_201805,0
Leptosynapta clarki,PO_201807,0
Leptosynapta clarki,SA_201703,0
Leptosynapta clarki,SA_201705,0
Leptosynapta clarki,SA_201706,0
Leptosynapta clarki,SA_201707,0
Leptosynapta clarki,SA_201708,1
Leptosynapta clarki,SA_201709,0
Leptosynapta clarki,SA_201711,0
Leptosynapta clarki,SA_201801,0
Leptosynapta clarki,SA_201803,0
Leptosynapta clarki,SA_201805,0
Leptosynapta clarki,SA_201807,0
Leptosynapta clarki,TR_201703,0
Leptosynapta clarki,TR_201705,0
Leptosynapta clarki,TR_201706,0
Leptosynapta clarki,TR_201707,0
Leptosynapta clarki,TR_201708,0
Leptosynapta clarki,TR_201709,0
Leptosynapta clarki,TR_201711,0
Leptosynapta clarki,TR_201801,0
Leptosynapta clarki,TR_201803,0
Leptosynapta clarki,TR_201805,0
Leptosynapta clarki,TR_201807,0
Leptosynapta clarki,TW_201703,0
Leptosynapta clarki,TW_201705,0
Leptosynapta clarki,TW_201706,0
Leptosynapta clarki,TW_201707,0
Leptosynapta clarki,TW_201708,0
Leptosynapta clarki,TW_201709,0
Leptosynapta clarki,TW_201711,0
Leptosynapta clarki,TW_201801,0
Leptosynapta clarki,TW_201803,0
Leptosynapta clarki,TW_201805,0
Leptosynapta clarki,TW_201807,0
Notophyllum foliosum,CP_201706,0
Notophyllum foliosum,CP_201707,0
Notophyllum foliosum,CP_201708,0
Notophyllum foliosum,CP_201709,0
Notophyllum foliosum,CP_201710,0
Notophyllum foliosum,CP_201711,0
Notophyllum foliosum,CP_201801,0
Notophyllum foliosum,CP_201803,0
Notophyllum foliosum,CP_201805,0
Notophyllum foliosum,CP_201807,0
Notophyllum foliosum,FH_201706,0
Notophyllum foliosum,FH_201707,0
Notophyllum foliosum,FH_201708,0
Notophyllum foliosum,FH_201709,0
Notophyllum foliosum,FH_201710,0
Notophyllum foliosum,FH_201711,0
Notophyllum foliosum,FH_201801,0
Notophyllum foliosum,FH_201803,0
Notophyllum foliosum,FH_201805,0
Notophyllum foliosum,FH_201807,0
Notophyllum foliosum,LK_201706,0
Notophyllum foliosum,LK_201707,0
Notophyllum foliosum,LK_201708,0
Notophyllum foliosum,LK_201709,0
Notophyllum foliosum,LK_201710,0
Notophyllum foliosum,LK_201711,0
Notophyllum foliosum,LK_201801,0
Notophyllum foliosum,LK_201803,0
Notophyllum foliosum,LK_201805,0
Notophyllum foliosum,LK_201807,0
Notophyllum foliosum,LL_201703,0
Notophyllum foliosum,LL_201705,0
Notophyllum foliosum,LL_201706,0
Notophyllum foliosum,LL_201707,0
Notophyllum foliosum,LL_201708,0
Notophyllum foliosum,LL_201709,0
Notophyllum foliosum,LL_201710,0
Notophyllum foliosum,LL_201711,0
Notophyllum foliosum,LL_201801,0
Notophyllum foliosum,LL_201803,0
Notophyllum foliosum,LL_201805,0
Notophyllum foliosum,LL_201807,0
Notophyllum foliosum,PO_201703,0
Notophyllum foliosum,PO_201705,0
Notophyllum foliosum,PO_201706,0
Notophyllum foliosum,PO_201707,0
Notophyllum foliosum,PO_201708,0
Notophyllum foliosum,PO_201709,0
Notophyllum foliosum,PO_201711,0
Notophyllum foliosum,PO_201801,0
Notophyllum foliosum,PO_201803,0
Notophyllum foliosum,PO_201805,0
Notophyllum foliosum,PO_201807,0
Notophyllum foliosum,SA_201703,0
Notophyllum foliosum,SA_201705,0
Notophyllum foliosum,SA_201706,0
Notophyllum foliosum,SA_201707,0
Notophyllum foliosum,SA_201708,1
Notophyllum foliosum,SA_201709,0
Notophyllum foliosum,SA_201711,0
Notophyllum foliosum,SA_201801,0
Notophyllum foliosum,SA_201803,0
Notophyllum foliosum,SA_201805,0
Notophyllum foliosum,SA_201807,0
Notophyllum foliosum,TR_201703,0
Notophyllum foliosum,TR_201705,0
Notophyllum foliosum,TR_201706,0
Notophyllum foliosum,TR_201707,0
Notophyllum foliosum,TR_201708,0
Notophyllum foliosum,TR_201709,0
Notophyllum foliosum,TR_201711,0
Notophyllum foliosum,TR_201801,0
Notophyllum foliosum,TR_201803,0
Notophyllum foliosum,TR_201805,0
Notophyllum foliosum,TR_201807,0
Notophyllum foliosum,TW_201703,0
Notophyllum foliosum,TW_201705,0
Notophyllum foliosum,TW_201706,0
Notophyllum foliosum,TW_201707,0
Notophyllum foliosum,TW_201708,0
Notophyllum foliosum,TW_201709,0
Notophyllum foliosum,TW_201711,0
Notophyllum foliosum,TW_201801,0
Notophyllum foliosum,TW_201803,0
Notophyllum foliosum,TW_201805,0
Notophyllum foliosum,TW_201807,0
Melanothamnus harveyi,CP_201706,0
Melanothamnus harveyi,CP_201707,0
Melanothamnus harveyi,CP_201708,0
Melanothamnus harveyi,CP_201709,0
Melanothamnus harveyi,CP_201710,0
Melanothamnus harveyi,CP_201711,0
Melanothamnus harveyi,CP_201801,0
Melanothamnus harveyi,CP_201803,0
Melanothamnus harveyi,CP_201805,0
Melanothamnus harveyi,CP_201807,0
Melanothamnus harveyi,FH_201706,0
Melanothamnus harveyi,FH_201707,0
Melanothamnus harveyi,FH_201708,0
Melanothamnus harveyi,FH_201709,0
Melanothamnus harveyi,FH_201710,0
Melanothamnus harveyi,FH_201711,0
Melanothamnus harveyi,FH_201801,0
Melanothamnus harveyi,FH_201803,0
Melanothamnus harveyi,FH_201805,0
Melanothamnus harveyi,FH_201807,0
Melanothamnus harveyi,LK_201706,0
Melanothamnus harveyi,LK_201707,0
Melanothamnus harveyi,LK_201708,0
Melanothamnus harveyi,LK_201709,0
Melanothamnus harveyi,LK_201710,0
Melanothamnus harveyi,LK_201711,0
Melanothamnus harveyi,LK_201801,0
Melanothamnus harveyi,LK_201803,0
Melanothamnus harveyi,LK_201805,0
Melanothamnus harveyi,LK_201807,0
Melanothamnus harveyi,LL_201703,0
Melanothamnus harveyi,LL_201705,0
Melanothamnus harveyi,LL_201706,0
Melanothamnus harveyi,LL_201707,0
Melanothamnus harveyi,LL_201708,0
Melanothamnus harveyi,LL_201709,0
Melanothamnus harveyi,LL_201710,0
Melanothamnus harveyi,LL_201711,0
Melanothamnus harveyi,LL_201801,0
Melanothamnus harveyi,LL_201803,0
Melanothamnus harveyi,LL_201805,0
Melanothamnus harveyi,LL_201807,0
Melanothamnus harveyi,PO_201703,0
Melanothamnus harveyi,PO_201705,0
Melanothamnus harveyi,PO_201706,0
Melanothamnus harveyi,PO_201707,0
Melanothamnus harveyi,PO_201708,0
Melanothamnus harveyi,PO_201709,0
Melanothamnus harveyi,PO_201711,0
Melanothamnus harveyi,PO_201801,0
Melanothamnus harveyi,PO_201803,0
Melanothamnus harveyi,PO_201805,0
Melanothamnus harveyi,PO_201807,0
Melanothamnus harveyi,SA_201703,0
Melanothamnus harveyi,SA_201705,0
Melanothamnus harveyi,SA_201706,0
Melanothamnus harveyi,SA_201707,0
Melanothamnus harveyi,SA_201708,0
Melanothamnus harveyi,SA_201709,1
Melanothamnus harveyi,SA_201711,0
Melanothamnus harveyi,SA_201801,0
Melanothamnus harveyi,SA_201803,0
Melanothamnus harveyi,SA_201805,0
Melanothamnus harveyi,SA_201807,0
Melanothamnus harveyi,TR_201703,0
Melanothamnus harveyi,TR_201705,0
Melanothamnus harveyi,TR_201706,0
Melanothamnus harveyi,TR_201707,0
Melanothamnus harveyi,TR_201708,0
Melanothamnus harveyi,TR_201709,0
Melanothamnus harveyi,TR_201711,0
Melanothamnus harveyi,TR_201801,0
Melanothamnus harveyi,TR_201803,0
Melanothamnus harveyi,TR_201805,0
Melanothamnus harveyi,TR_201807,0
Melanothamnus harveyi,TW_201703,0
Melanothamnus harveyi,TW_201705,0
Melanothamnus harveyi,TW_201706,0
Melanothamnus harveyi,TW_201707,0
Melanothamnus harveyi,TW_201708,0
Melanothamnus harveyi,TW_201709,0
Melanothamnus harveyi,TW_201711,0
Melanothamnus harveyi,TW_201801,0
Melanothamnus harveyi,TW_201803,0
Melanothamnus harveyi,TW_201805,0
Melanothamnus harveyi,TW_201807,0
Metridia pacifica,CP_201706,0
Metridia pacifica,CP_201707,0
Metridia pacifica,CP_201708,0
Metridia pacifica,CP_201709,0
Metridia pacifica,CP_201710,0
Metridia pacifica,CP_201711,0
Metridia pacifica,CP_201801,0
Metridia pacifica,CP_201803,0
Metridia pacifica,CP_201805,0
Metridia pacifica,CP_201807,0
Metridia pacifica,FH_201706,0
Metridia pacifica,FH_201707,0
Metridia pacifica,FH_201708,0
Metridia pacifica,FH_201709,0
Metridia pacifica,FH_201710,0
Metridia pacifica,FH_201711,0
Metridia pacifica,FH_201801,0
Metridia pacifica,FH_201803,0
Metridia pacifica,FH_201805,0
Metridia pacifica,FH_201807,0
Metridia pacifica,LK_201706,0
Metridia pacifica,LK_201707,0
Metridia pacifica,LK_201708,0
Metridia pacifica,LK_201709,0
Metridia pacifica,LK_201710,0
Metridia pacifica,LK_201711,0
Metridia pacifica,LK_201801,0
Metridia pacifica,LK_201803,0
Metridia pacifica,LK_201805,0
Metridia pacifica,LK_201807,0
Metridia pacifica,LL_201703,0
Metridia pacifica,LL_201705,0
Metridia pacifica,LL_201706,0
Metridia pacifica,LL_201707,0
Metridia pacifica,LL_201708,0
Metridia pacifica,LL_201709,0
Metridia pacifica,LL_201710,0
Metridia pacifica,LL_201711,0
Metridia pacifica,LL_201801,0
Metridia pacifica,LL_201803,0
Metridia pacifica,LL_201805,0
Metridia pacifica,LL_201807,0
Metridia pacifica,PO_201703,0
Metridia pacifica,PO_201705,0
Metridia pacifica,PO_201706,0
Metridia pacifica,PO_201707,0
Metridia pacifica,PO_201708,0
Metridia pacifica,PO_201709,0
Metridia pacifica,PO_201711,0
Metridia pacifica,PO_201801,0
Metridia pacifica,PO_201803,0
Metridia pacifica,PO_201805,0
Metridia pacifica,PO_201807,0
Metridia pacifica,SA_201703,0
Metridia pacifica,SA_201705,0
Metridia pacifica,SA_201706,0
Metridia pacifica,SA_201707,0
Metridia pacifica,SA_201708,0
Metridia pacifica,SA_201709,0.0172670631683373
Metridia pacifica,SA_201711,0
Metridia pacifica,SA_201801,0
Metridia pacifica,SA_201803,0
Metridia pacifica,SA_201805,1
Metridia pacifica,SA_201807,0
Metridia pacifica,TR_201703,0
Metridia pacifica,TR_201705,0
Metridia pacifica,TR_201706,0
